,period_id,y_it,x_it,bus_id
142,142,0,32,27
143,143,0,34,27
144,144,0,35,27
145,145,0,37,27
146,146,1,2,27
147,147,0,4,27
148,148,0,6,27
149,149,0,8,27
0,0,0,0,28
1,1,0,2,28
2,2,0,4,28
3,3,0,6,28
4,4,0,8,28
5,5,0,9,28
6,6,0,10,28
7,7,0,11,28
8,8,0,12,28
9,9,0,13,28
10,10,0,14,28
11,11,0,15,28
12,12,0,17,28
13,13,0,18,28
14,14,0,20,28
15,15,0,21,28
16,16,0,23,28
17,17,0,25,28
18,18,0,26,28
19,19,0,28,28
20,20,0,30,28
21,21,0,31,28
22,22,0,33,28
23,23,0,35,28
24,24,0,37,28
25,25,0,38,28
26,26,0,40,28
27,27,0,41,28
28,28,0,42,28
29,29,0,43,28
30,30,0,44,28
31,31,1,1,28
32,32,0,2,28
33,33,0,3,28
34,34,0,4,28
35,35,0,6,28
36,36,0,8,28
37,37,0,9,28
38,38,0,10,28
39,39,0,12,28
40,40,0,13,28
41,41,0,14,28
42,42,0,15,28
43,43,0,17,28
44,44,0,18,28
45,45,0,20,28
46,46,0,21,28
47,47,0,22,28
48,48,0,22,28
49,49,0,24,28
50,50,0,26,28
51,51,1,1,28
52,52,0,2,28
53,53,0,3,28
54,54,0,6,28
55,55,0,7,28
56,56,0,9,28
57,57,0,10,28
58,58,0,12,28
59,59,0,13,28
60,60,0,14,28
61,61,0,15,28
62,62,0,17,28
63,63,0,18,28
64,64,0,19,28
65,65,0,19,28
66,66,0,21,28
67,67,0,22,28
68,68,0,24,28
69,69,0,26,28
70,70,0,27,28
71,71,0,28,28
72,72,0,29,28
73,73,0,31,28
74,74,0,33,28
75,75,0,34,28
76,76,0,35,28
77,77,0,37,28
78,78,0,38,28
79,79,0,39,28
80,80,1,0,28
81,81,0,2,28
82,82,0,3,28
83,83,0,5,28
84,84,0,7,28
85,85,0,8,28
86,86,0,9,28
87,87,0,10,28
88,88,0,12,28
89,89,0,13,28
90,90,0,15,28
91,91,0,16,28
92,92,0,18,28
93,93,0,19,28
94,94,0,20,28
95,95,0,21,28
96,96,0,21,28
97,97,0,23,28
98,98,0,25,28
99,99,0,26,28
100,100,0,27,28
101,101,0,29,28
102,102,0,29,28
103,103,1,1,28
104,104,0,3,28
105,105,0,4,28
106,106,0,5,28
107,107,0,7,28
108,108,0,9,28
109,109,0,10,28
110,110,0,12,28
111,111,0,14,28
112,112,0,15,28
113,113,0,17,28
114,114,0,18,28
115,115,0,19,28
116,116,0,21,28
117,117,0,22,28
118,118,0,23,28
119,119,0,23,28
120,120,0,23,28
121,121,0,24,28
122,122,0,26,28
123,123,0,28,28
124,124,0,29,28
125,125,0,31,28
126,126,0,33,28
127,127,0,35,28
128,128,0,37,28
129,129,0,38,28
130,130,1,2,28
131,131,0,4,28
132,132,0,5,28
133,133,0,7,28
134,134,0,9,28
135,135,0,10,28
136,136,0,10,28
137,137,0,11,28
138,138,0,12,28
139,139,0,14,28
140,140,0,16,28
141,141,0,18,28
142,142,0,19,28
143,143,0,21,28
144,144,0,22,28
145,145,0,23,28
146,146,0,25,28
147,147,0,26,28
148,148,0,27,28
149,149,0,29,28
0,0,0,2,29
1,1,0,3,29
2,2,0,4,29
3,3,0,6,29
4,4,0,7,29
5,5,0,9,29
6,6,0,10,29
7,7,0,11,29
8,8,0,11,29
9,9,0,13,29
10,10,0,15,29
11,11,0,17,29
12,12,0,19,29
13,13,0,21,29
14,14,0,22,29
15,15,0,24,29
16,16,0,25,29
17,17,0,27,29
18,18,0,28,29
19,19,0,29,29
20,20,0,31,29
21,21,0,32,29
22,22,0,34,29
23,23,0,36,29
24,24,1,1,29
25,25,0,3,29
26,26,0,4,29
27,27,0,6,29
28,28,0,7,29
29,29,0,9,29
30,30,0,9,29
31,31,0,11,29
32,32,0,13,29
33,33,0,14,29
34,34,0,15,29
35,35,0,16,29
36,36,0,17,29
37,37,0,19,29
38,38,0,20,29
39,39,0,21,29
40,40,0,22,29
41,41,0,24,29
42,42,0,25,29
43,43,0,25,29
44,44,0,25,29
45,45,0,25,29
46,46,0,26,29
47,47,0,28,29
48,48,0,29,29
49,49,1,2,29
50,50,0,3,29
51,51,0,5,29
52,52,0,7,29
53,53,0,9,29
54,54,0,10,29
55,55,0,12,29
56,56,0,13,29
57,57,0,14,29
58,58,0,15,29
59,59,0,16,29
60,60,0,17,29
61,61,0,19,29
62,62,0,19,29
63,63,0,20,29
64,64,0,21,29
65,65,0,21,29
66,66,0,21,29
67,67,0,22,29
68,68,0,24,29
69,69,0,26,29
70,70,0,28,29
71,71,0,30,29
72,72,0,32,29
73,73,0,33,29
74,74,0,35,29
75,75,0,37,29
76,76,0,39,29
77,77,0,39,29
78,78,0,40,29
79,79,1,2,29
80,80,0,2,29
81,81,0,4,29
82,82,0,6,29
83,83,0,7,29
84,84,0,8,29
85,85,0,9,29
86,86,0,9,29
87,87,0,10,29
88,88,0,12,29
89,89,0,13,29
90,90,0,14,29
91,91,0,15,29
92,92,0,17,29
93,93,0,17,29
94,94,0,19,29
95,95,0,20,29
96,96,0,21,29
97,97,0,22,29
98,98,0,23,29
99,99,0,25,29
100,100,0,26,29
101,101,0,28,29
102,102,0,30,29
103,103,1,2,29
104,104,0,4,29
105,105,0,6,29
106,106,0,7,29
107,107,0,8,29
108,108,0,9,29
109,109,0,10,29
110,110,0,10,29
111,111,0,11,29
112,112,0,13,29
113,113,0,13,29
114,114,0,15,29
115,115,0,17,29
116,116,0,19,29
117,117,0,20,29
118,118,0,21,29
119,119,0,22,29
120,120,0,23,29
121,121,0,25,29
122,122,0,27,29
123,123,0,28,29
124,124,0,30,29
125,125,0,31,29
126,126,0,32,29
127,127,0,34,29
128,128,0,34,29
129,129,0,36,29
130,130,0,38,29
131,131,1,2,29
132,132,0,3,29
133,133,0,4,29
134,134,0,6,29
135,135,0,8,29
136,136,0,9,29
137,137,0,10,29
138,138,0,11,29
139,139,0,13,29
140,140,0,15,29
141,141,0,17,29
142,142,0,18,29
143,143,0,19,29
144,144,0,21,29
145,145,0,23,29
146,146,1,2,29
147,147,0,4,29
148,148,0,6,29
149,149,0,7,29
0,0,0,2,30
1,1,0,4,30
2,2,0,5,30
3,3,0,6,30
4,4,0,8,30
5,5,0,9,30
6,6,0,11,30
7,7,0,11,30
8,8,0,12,30
9,9,0,14,30
10,10,0,15,30
11,11,0,16,30
12,12,0,17,30
13,13,0,19,30
14,14,0,20,30
15,15,0,21,30
16,16,0,23,30
17,17,0,24,30
18,18,0,25,30
19,19,0,27,30
20,20,0,28,30
21,21,1,1,30
22,22,0,3,30
23,23,0,5,30
24,24,0,6,30
25,25,0,8,30
26,26,0,10,30
27,27,0,12,30
28,28,0,14,30
29,29,0,14,30
30,30,0,16,30
31,31,0,17,30
32,32,0,18,30
33,33,0,20,30
34,34,0,22,30
35,35,0,23,30
36,36,0,24,30
37,37,0,24,30
38,38,0,25,30
39,39,0,26,30
40,40,0,28,30
41,41,0,29,30
42,42,0,31,30
43,43,0,32,30
44,44,0,33,30
45,45,0,35,30
46,46,1,1,30
47,47,0,3,30
48,48,0,5,30
49,49,0,7,30
50,50,0,8,30
51,51,0,9,30
52,52,0,11,30
53,53,0,13,30
54,54,0,14,30
55,55,0,16,30
56,56,0,16,30
57,57,0,18,30
58,58,0,20,30
59,59,0,21,30
60,60,0,22,30
61,61,0,23,30
62,62,0,25,30
63,63,0,25,30
64,64,1,1,30
65,65,0,2,30
66,66,0,4,30
67,67,0,5,30
68,68,0,7,30
69,69,0,9,30
70,70,0,10,30
71,71,0,11,30
72,72,0,12,30
73,73,0,14,30
74,74,0,15,30
75,75,0,16,30
76,76,0,17,30
77,77,0,18,30
78,78,0,20,30
79,79,0,22,30
80,80,0,24,30
81,81,0,25,30
82,82,0,26,30
83,83,0,27,30
84,84,0,29,30
85,85,0,30,30
86,86,0,31,30
87,87,0,32,30
88,88,0,34,30
89,89,0,34,30
90,90,0,35,30
91,91,0,35,30
92,92,0,37,30
93,93,1,1,30
94,94,0,3,30
95,95,0,4,30
96,96,0,5,30
97,97,0,6,30
98,98,0,8,30
99,99,0,9,30
100,100,0,11,30
101,101,0,13,30
102,102,0,13,30
103,103,0,15,30
104,104,0,16,30
105,105,0,18,30
106,106,0,18,30
107,107,0,20,30
108,108,0,21,30
109,109,0,22,30
110,110,0,24,30
111,111,0,26,30
112,112,0,27,30
113,113,0,29,30
114,114,0,30,30
115,115,0,31,30
116,116,0,33,30
117,117,0,34,30
118,118,0,35,30
119,119,1,2,30
120,120,0,4,30
121,121,0,6,30
122,122,0,8,30
123,123,0,10,30
124,124,0,12,30
125,125,0,12,30
126,126,0,14,30
127,127,0,16,30
128,128,0,18,30
129,129,0,20,30
130,130,0,21,30
131,131,0,23,30
132,132,0,25,30
133,133,0,26,30
134,134,0,28,30
135,135,0,30,30
136,136,0,32,30
137,137,0,34,30
138,138,0,34,30
139,139,0,35,30
140,140,0,36,30
141,141,0,37,30
142,142,0,39,30
143,143,0,39,30
144,144,0,41,30
145,145,0,42,30
146,146,1,2,30
147,147,0,3,30
148,148,0,4,30
149,149,0,6,30
0,0,0,1,31
1,1,0,1,31
2,2,0,3,31
3,3,0,4,31
4,4,0,6,31
5,5,0,7,31
6,6,0,9,31
7,7,0,11,31
8,8,0,12,31
9,9,0,14,31
10,10,0,15,31
11,11,0,17,31
12,12,0,18,31
13,13,0,18,31
14,14,0,20,31
15,15,0,22,31
16,16,0,24,31
17,17,0,25,31
18,18,1,2,31
19,19,0,2,31
20,20,0,3,31
21,21,0,5,31
22,22,0,7,31
23,23,0,9,31
24,24,0,11,31
25,25,0,12,31
26,26,0,14,31
27,27,0,16,31
28,28,0,17,31
29,29,0,19,31
30,30,0,20,31
31,31,0,22,31
32,32,0,22,31
33,33,0,22,31
34,34,0,23,31
35,35,0,25,31
36,36,0,26,31
37,37,0,27,31
38,38,0,28,31
39,39,0,30,31
40,40,0,31,31
41,41,1,1,31
42,42,0,3,31
43,43,0,5,31
44,44,0,6,31
45,45,0,6,31
46,46,0,7,31
47,47,0,8,31
48,48,0,10,31
49,49,0,11,31
50,50,0,13,31
51,51,0,15,31
52,52,0,17,31
53,53,0,18,31
54,54,0,20,31
55,55,0,22,31
56,56,0,23,31
57,57,0,25,31
58,58,0,26,31
59,59,0,28,31
60,60,0,29,31
61,61,0,30,31
62,62,0,31,31
63,63,0,33,31
64,64,0,34,31
65,65,1,2,31
66,66,0,4,31
67,67,0,5,31
68,68,0,7,31
69,69,0,8,31
70,70,0,10,31
71,71,0,12,31
72,72,0,13,31
73,73,0,15,31
74,74,0,16,31
75,75,0,18,31
76,76,0,18,31
77,77,0,20,31
78,78,0,22,31
79,79,0,24,31
80,80,0,26,31
81,81,0,26,31
82,82,0,27,31
83,83,0,28,31
84,84,0,30,31
85,85,0,31,31
86,86,0,33,31
87,87,0,35,31
88,88,0,37,31
89,89,0,38,31
90,90,1,1,31
91,91,0,1,31
92,92,0,3,31
93,93,0,5,31
94,94,0,7,31
95,95,0,8,31
96,96,0,9,31
97,97,0,9,31
98,98,0,11,31
99,99,0,12,31
100,100,0,13,31
101,101,0,14,31
102,102,0,14,31
103,103,0,16,31
104,104,0,17,31
105,105,0,19,31
106,106,0,21,31
107,107,0,23,31
108,108,0,25,31
109,109,0,27,31
110,110,0,29,31
111,111,0,30,31
112,112,1,2,31
113,113,0,3,31
114,114,0,4,31
115,115,0,5,31
116,116,0,7,31
117,117,0,8,31
118,118,0,9,31
119,119,0,11,31
120,120,0,12,31
121,121,0,14,31
122,122,0,14,31
123,123,0,15,31
124,124,0,15,31
125,125,0,16,31
126,126,0,17,31
127,127,0,19,31
128,128,0,21,31
129,129,0,21,31
130,130,0,23,31
131,131,0,25,31
132,132,0,26,31
133,133,0,27,31
134,134,0,29,31
135,135,0,30,31
136,136,0,31,31
137,137,0,32,31
138,138,0,33,31
139,139,0,34,31
140,140,0,35,31
141,141,0,37,31
142,142,0,38,31
143,143,0,40,31
144,144,0,42,31
145,145,0,44,31
146,146,0,46,31
147,147,0,48,31
148,148,0,50,31
149,149,0,50,31
0,0,0,1,32
1,1,0,2,32
2,2,0,3,32
3,3,0,3,32
4,4,0,4,32
5,5,0,5,32
6,6,0,6,32
7,7,0,8,32
8,8,0,10,32
9,9,0,11,32
10,10,0,13,32
11,11,0,13,32
12,12,0,13,32
13,13,0,15,32
14,14,0,17,32
15,15,0,19,32
16,16,0,21,32
17,17,0,23,32
18,18,0,25,32
19,19,0,26,32
20,20,0,28,32
21,21,0,30,32
22,22,0,31,32
23,23,0,33,32
24,24,0,34,32
25,25,0,35,32
26,26,0,36,32
27,27,1,0,32
28,28,0,2,32
29,29,0,4,32
30,30,0,6,32
31,31,0,8,32
32,32,0,10,32
33,33,0,12,32
34,34,0,13,32
35,35,0,14,32
36,36,0,15,32
37,37,0,16,32
38,38,0,18,32
39,39,0,19,32
40,40,0,21,32
41,41,0,23,32
42,42,0,25,32
43,43,0,26,32
44,44,0,28,32
45,45,0,30,32
46,46,0,31,32
47,47,0,32,32
48,48,0,33,32
49,49,0,35,32
50,50,0,37,32
51,51,0,38,32
52,52,0,40,32
53,53,1,1,32
54,54,0,2,32
55,55,0,4,32
56,56,0,6,32
57,57,0,7,32
58,58,0,8,32
59,59,0,9,32
60,60,0,11,32
61,61,0,12,32
62,62,0,13,32
63,63,0,15,32
64,64,0,16,32
65,65,0,17,32
66,66,0,18,32
67,67,0,20,32
68,68,0,22,32
69,69,0,24,32
70,70,0,25,32
71,71,0,26,32
72,72,0,26,32
73,73,1,1,32
74,74,0,3,32
75,75,0,5,32
76,76,0,5,32
77,77,0,6,32
78,78,0,7,32
79,79,0,8,32
80,80,0,9,32
81,81,0,9,32
82,82,0,11,32
83,83,0,12,32
84,84,0,13,32
85,85,0,14,32
86,86,0,15,32
87,87,0,18,32
88,88,0,20,32
89,89,0,20,32
90,90,0,22,32
91,91,0,22,32
92,92,0,23,32
93,93,0,25,32
94,94,0,27,32
95,95,0,29,32
96,96,0,31,32
97,97,0,32,32
98,98,0,33,32
99,99,0,34,32
100,100,0,36,32
101,101,0,38,32
102,102,1,2,32
103,103,0,4,32
104,104,0,5,32
105,105,0,6,32
106,106,0,7,32
107,107,0,8,32
108,108,0,10,32
109,109,0,11,32
110,110,0,13,32
111,111,0,15,32
112,112,0,15,32
113,113,0,17,32
114,114,0,19,32
115,115,0,21,32
116,116,0,22,32
117,117,0,24,32
118,118,0,26,32
119,119,0,27,32
120,120,0,29,32
121,121,0,30,32
122,122,0,33,32
123,123,0,34,32
124,124,0,36,32
125,125,1,1,32
126,126,0,2,32
127,127,0,3,32
128,128,0,5,32
129,129,0,5,32
130,130,0,6,32
131,131,0,7,32
132,132,0,8,32
133,133,0,9,32
134,134,0,10,32
135,135,0,11,32
136,136,0,13,32
137,137,0,14,32
138,138,0,15,32
139,139,0,16,32
140,140,0,17,32
141,141,0,19,32
142,142,0,20,32
143,143,0,22,32
144,144,0,23,32
145,145,0,25,32
146,146,0,27,32
147,147,0,29,32
148,148,0,30,32
149,149,0,31,32
0,0,0,0,33
1,1,0,1,33
2,2,0,3,33
3,3,0,4,33
4,4,0,5,33
5,5,0,6,33
6,6,0,6,33
7,7,0,7,33
8,8,0,8,33
9,9,0,9,33
10,10,0,11,33
11,11,0,12,33
12,12,0,13,33
13,13,0,15,33
14,14,0,15,33
15,15,0,16,33
16,16,0,16,33
17,17,0,18,33
18,18,0,20,33
19,19,0,21,33
20,20,0,23,33
21,21,0,25,33
22,22,0,25,33
23,23,0,25,33
24,24,0,27,33
25,25,0,28,33
26,26,1,2,33
27,27,0,3,33
28,28,0,5,33
29,29,0,6,33
30,30,0,6,33
31,31,0,7,33
32,32,0,8,33
33,33,0,10,33
34,34,0,11,33
35,35,0,14,33
36,36,0,15,33
37,37,0,17,33
38,38,0,18,33
39,39,0,19,33
40,40,0,20,33
41,41,0,22,33
42,42,0,23,33
43,43,0,25,33
44,44,0,27,33
45,45,0,28,33
46,46,0,29,33
47,47,0,31,33
48,48,0,33,33
49,49,0,34,33
50,50,0,35,33
51,51,0,36,33
52,52,0,38,33
53,53,0,39,33
54,54,0,41,33
55,55,0,42,33
56,56,0,44,33
57,57,0,46,33
58,58,1,1,33
59,59,0,2,33
60,60,0,4,33
61,61,0,5,33
62,62,0,6,33
63,63,0,8,33
64,64,0,9,33
65,65,0,10,33
66,66,0,11,33
67,67,0,12,33
68,68,0,14,33
69,69,0,16,33
70,70,0,17,33
71,71,0,18,33
72,72,0,20,33
73,73,0,21,33
74,74,0,22,33
75,75,0,23,33
76,76,0,25,33
77,77,0,27,33
78,78,0,28,33
79,79,1,2,33
80,80,0,4,33
81,81,0,5,33
82,82,0,7,33
83,83,0,8,33
84,84,0,9,33
85,85,0,11,33
86,86,0,12,33
87,87,0,13,33
88,88,0,15,33
89,89,0,17,33
90,90,0,18,33
91,91,0,19,33
92,92,0,21,33
93,93,0,23,33
94,94,0,24,33
95,95,0,25,33
96,96,0,27,33
97,97,0,29,33
98,98,0,30,33
99,99,0,31,33
100,100,0,32,33
101,101,0,35,33
102,102,0,36,33
103,103,0,38,33
104,104,1,2,33
105,105,0,3,33
106,106,0,4,33
107,107,0,6,33
108,108,0,7,33
109,109,0,9,33
110,110,0,10,33
111,111,0,12,33
112,112,0,13,33
113,113,0,15,33
114,114,0,15,33
115,115,0,15,33
116,116,0,17,33
117,117,0,19,33
118,118,0,21,33
119,119,0,22,33
120,120,0,23,33
121,121,0,25,33
122,122,0,27,33
123,123,0,28,33
124,124,0,29,33
125,125,0,30,33
126,126,0,30,33
127,127,0,31,33
128,128,1,1,33
129,129,0,3,33
130,130,0,5,33
131,131,0,6,33
132,132,0,7,33
133,133,0,8,33
134,134,0,10,33
135,135,0,12,33
136,136,0,13,33
137,137,0,13,33
138,138,0,15,33
139,139,0,16,33
140,140,0,19,33
141,141,0,20,33
142,142,0,21,33
143,143,0,23,33
144,144,0,25,33
145,145,0,27,33
146,146,0,27,33
147,147,0,28,33
148,148,0,30,33
149,149,0,30,33
0,0,0,2,34
1,1,0,3,34
2,2,0,5,34
3,3,0,7,34
4,4,0,9,34
5,5,0,9,34
6,6,0,11,34
7,7,0,13,34
8,8,0,15,34
9,9,0,17,34
10,10,0,18,34
11,11,0,18,34
12,12,0,20,34
13,13,0,22,34
14,14,0,22,34
15,15,0,24,34
16,16,0,25,34
17,17,0,26,34
18,18,0,27,34
19,19,0,28,34
20,20,0,30,34
21,21,0,31,34
22,22,0,33,34
23,23,0,34,34
24,24,0,35,34
25,25,0,37,34
26,26,0,38,34
27,27,0,39,34
28,28,0,40,34
29,29,1,1,34
30,30,0,2,34
31,31,0,4,34
32,32,0,6,34
33,33,0,8,34
34,34,0,8,34
35,35,0,10,34
36,36,0,11,34
37,37,0,12,34
38,38,0,14,34
39,39,0,14,34
40,40,0,16,34
41,41,0,17,34
42,42,1,1,34
43,43,0,2,34
44,44,0,2,34
45,45,0,4,34
46,46,0,5,34
47,47,0,8,34
48,48,0,10,34
49,49,0,12,34
50,50,0,13,34
51,51,0,15,34
52,52,0,17,34
53,53,0,18,34
54,54,0,20,34
55,55,0,21,34
56,56,0,23,34
57,57,0,25,34
58,58,0,27,34
59,59,0,28,34
60,60,0,29,34
61,61,0,31,34
62,62,0,32,34
63,63,0,33,34
64,64,1,0,34
65,65,0,1,34
66,66,0,3,34
67,67,0,3,34
68,68,0,4,34
69,69,0,6,34
70,70,0,7,34
71,71,0,9,34
72,72,0,10,34
73,73,0,11,34
74,74,0,13,34
75,75,0,15,34
76,76,0,16,34
77,77,0,18,34
78,78,0,20,34
79,79,0,20,34
80,80,0,21,34
81,81,0,23,34
82,82,0,24,34
83,83,0,25,34
84,84,0,26,34
85,85,0,27,34
86,86,0,28,34
87,87,0,29,34
88,88,1,1,34
89,89,0,3,34
90,90,0,5,34
91,91,0,6,34
92,92,0,7,34
93,93,0,9,34
94,94,0,11,34
95,95,0,14,34
96,96,0,15,34
97,97,0,17,34
98,98,0,17,34
99,99,0,18,34
100,100,0,20,34
101,101,1,2,34
102,102,0,3,34
103,103,0,5,34
104,104,0,7,34
105,105,0,9,34
106,106,0,9,34
107,107,0,11,34
108,108,0,12,34
109,109,0,14,34
110,110,0,16,34
111,111,0,17,34
112,112,0,19,34
113,113,0,21,34
114,114,0,24,34
115,115,0,26,34
116,116,0,29,34
117,117,1,2,34
118,118,0,4,34
119,119,0,6,34
120,120,0,8,34
121,121,0,9,34
122,122,0,11,34
123,123,0,13,34
124,124,0,14,34
125,125,0,14,34
126,126,0,15,34
127,127,0,16,34
128,128,0,18,34
129,129,0,20,34
130,130,0,20,34
131,131,0,22,34
132,132,0,23,34
133,133,0,25,34
134,134,0,26,34
135,135,0,28,34
136,136,0,29,34
137,137,0,31,34
138,138,0,32,34
139,139,0,34,34
140,140,0,34,34
141,141,0,35,34
142,142,0,36,34
143,143,0,37,34
144,144,1,1,34
145,145,0,3,34
146,146,0,3,34
147,147,0,5,34
148,148,0,7,34
149,149,0,8,34
0,0,0,1,35
1,1,0,1,35
2,2,0,2,35
3,3,0,4,35
4,4,0,6,35
5,5,0,8,35
6,6,0,10,35
7,7,0,12,35
8,8,0,14,35
9,9,0,14,35
10,10,0,14,35
11,11,0,15,35
12,12,0,17,35
13,13,0,19,35
14,14,0,19,35
15,15,0,20,35
16,16,0,21,35
17,17,0,23,35
18,18,0,24,35
19,19,0,24,35
20,20,0,25,35
21,21,0,27,35
22,22,0,29,35
23,23,0,30,35
24,24,0,33,35
25,25,0,35,35
26,26,0,35,35
27,27,0,36,35
28,28,1,1,35
29,29,0,2,35
30,30,0,4,35
31,31,0,5,35
32,32,0,7,35
33,33,0,9,35
34,34,0,11,35
35,35,0,13,35
36,36,0,13,35
37,37,0,15,35
38,38,0,17,35
39,39,0,18,35
40,40,0,20,35
41,41,0,22,35
42,42,0,24,35
43,43,0,25,35
44,44,0,26,35
45,45,0,28,35
46,46,0,30,35
47,47,0,32,35
48,48,0,33,35
49,49,0,35,35
50,50,0,36,35
51,51,0,38,35
52,52,1,1,35
53,53,0,3,35
54,54,0,3,35
55,55,0,4,35
56,56,0,6,35
57,57,0,8,35
58,58,0,9,35
59,59,0,11,35
60,60,0,12,35
61,61,0,13,35
62,62,0,15,35
63,63,0,17,35
64,64,0,18,35
65,65,0,20,35
66,66,0,21,35
67,67,0,22,35
68,68,0,24,35
69,69,0,26,35
70,70,0,27,35
71,71,0,29,35
72,72,0,31,35
73,73,0,33,35
74,74,0,35,35
75,75,1,2,35
76,76,0,4,35
77,77,0,6,35
78,78,0,8,35
79,79,0,10,35
80,80,0,11,35
81,81,0,12,35
82,82,0,13,35
83,83,0,14,35
84,84,0,15,35
85,85,0,17,35
86,86,0,19,35
87,87,0,21,35
88,88,0,22,35
89,89,0,23,35
90,90,0,25,35
91,91,0,25,35
92,92,0,27,35
93,93,0,29,35
94,94,0,31,35
95,95,0,33,35
96,96,0,35,35
97,97,0,36,35
98,98,0,37,35
99,99,0,39,35
100,100,0,41,35
101,101,1,2,35
102,102,0,3,35
103,103,0,4,35
104,104,0,5,35
105,105,0,7,35
106,106,0,9,35
107,107,0,10,35
108,108,0,12,35
109,109,0,14,35
110,110,0,15,35
111,111,0,17,35
112,112,0,19,35
113,113,0,21,35
114,114,0,23,35
115,115,0,25,35
116,116,0,27,35
117,117,0,28,35
118,118,0,30,35
119,119,0,32,35
120,120,0,32,35
121,121,0,32,35
122,122,0,34,35
123,123,0,35,35
124,124,1,1,35
125,125,0,1,35
126,126,0,3,35
127,127,0,3,35
128,128,0,5,35
129,129,0,6,35
130,130,0,8,35
131,131,0,10,35
132,132,0,11,35
133,133,0,12,35
134,134,0,14,35
135,135,0,15,35
136,136,0,17,35
137,137,0,18,35
138,138,0,19,35
139,139,0,20,35
140,140,0,21,35
141,141,0,22,35
142,142,0,23,35
143,143,0,25,35
144,144,0,26,35
145,145,0,27,35
146,146,0,29,35
147,147,0,30,35
148,148,1,2,35
149,149,0,4,35
0,0,0,2,36
1,1,0,4,36
2,2,0,5,36
3,3,0,7,36
4,4,0,8,36
5,5,0,9,36
6,6,0,10,36
7,7,0,12,36
8,8,0,14,36
9,9,0,16,36
10,10,0,18,36
11,11,0,19,36
12,12,0,20,36
13,13,0,22,36
14,14,0,23,36
15,15,0,24,36
16,16,0,25,36
17,17,0,27,36
18,18,0,29,36
19,19,0,31,36
20,20,0,32,36
21,21,0,33,36
22,22,0,35,36
23,23,0,37,36
24,24,0,38,36
25,25,0,38,36
26,26,0,38,36
27,27,1,2,36
28,28,0,3,36
29,29,0,5,36
30,30,0,7,36
31,31,0,8,36
32,32,0,8,36
33,33,0,10,36
34,34,0,12,36
35,35,0,13,36
36,36,0,15,36
37,37,0,17,36
38,38,0,19,36
39,39,0,19,36
40,40,0,19,36
41,41,0,21,36
42,42,0,22,36
43,43,0,24,36
44,44,0,26,36
45,45,0,28,36
46,46,0,29,36
47,47,0,29,36
48,48,0,29,36
49,49,0,31,36
50,50,0,33,36
51,51,1,0,36
52,52,0,2,36
53,53,0,4,36
54,54,0,5,36
55,55,0,7,36
56,56,0,10,36
57,57,0,11,36
58,58,0,11,36
59,59,0,13,36
60,60,0,15,36
61,61,0,16,36
62,62,0,18,36
63,63,0,20,36
64,64,0,22,36
65,65,0,24,36
66,66,0,24,36
67,67,0,26,36
68,68,0,27,36
69,69,0,29,36
70,70,0,31,36
71,71,0,33,36
72,72,0,34,36
73,73,0,36,36
74,74,0,38,36
75,75,0,39,36
76,76,0,40,36
77,77,1,1,36
78,78,0,2,36
79,79,0,4,36
80,80,0,5,36
81,81,0,6,36
82,82,0,8,36
83,83,0,9,36
84,84,0,12,36
85,85,0,14,36
86,86,0,16,36
87,87,0,17,36
88,88,0,17,36
89,89,0,19,36
90,90,0,21,36
91,91,0,23,36
92,92,0,25,36
93,93,0,25,36
94,94,0,27,36
95,95,0,28,36
96,96,0,30,36
97,97,0,31,36
98,98,0,33,36
99,99,1,1,36
100,100,0,2,36
101,101,0,3,36
102,102,0,3,36
103,103,0,4,36
104,104,0,4,36
105,105,0,6,36
106,106,0,7,36
107,107,0,8,36
108,108,0,9,36
109,109,0,11,36
110,110,0,12,36
111,111,0,13,36
112,112,0,16,36
113,113,0,18,36
114,114,0,20,36
115,115,0,21,36
116,116,0,22,36
117,117,0,23,36
118,118,0,24,36
119,119,0,25,36
120,120,0,26,36
121,121,0,27,36
122,122,1,2,36
123,123,0,4,36
124,124,0,6,36
125,125,0,8,36
126,126,0,10,36
127,127,0,12,36
128,128,0,13,36
129,129,0,15,36
130,130,0,16,36
131,131,0,16,36
132,132,0,18,36
133,133,0,19,36
134,134,0,21,36
135,135,0,22,36
136,136,0,23,36
137,137,0,24,36
138,138,0,25,36
139,139,0,26,36
140,140,0,28,36
141,141,1,2,36
142,142,0,2,36
143,143,0,2,36
144,144,0,4,36
145,145,0,5,36
146,146,0,7,36
147,147,0,9,36
148,148,0,11,36
149,149,0,12,36
0,0,0,1,37
1,1,0,2,37
2,2,0,3,37
3,3,0,5,37
4,4,0,7,37
5,5,0,8,37
6,6,0,9,37
7,7,0,9,37
8,8,0,11,37
9,9,0,12,37
10,10,0,14,37
11,11,0,16,37
12,12,0,18,37
13,13,0,20,37
14,14,0,21,37
15,15,0,21,37
16,16,0,21,37
17,17,0,22,37
18,18,0,24,37
19,19,0,25,37
20,20,0,26,37
21,21,0,27,37
22,22,0,28,37
23,23,0,29,37
24,24,0,30,37
25,25,0,31,37
26,26,0,32,37
27,27,0,34,37
28,28,0,35,37
29,29,0,35,37
30,30,1,1,37
31,31,0,3,37
32,32,0,5,37
33,33,0,7,37
34,34,0,7,37
35,35,0,9,37
36,36,0,11,37
37,37,0,12,37
38,38,0,14,37
39,39,0,15,37
