,household_id,school_id,y_ij,test_scores,sports,distance
40339,8067,4,0,0.5,2.8,7.766698542062231
40340,8068,0,0,0.95,1.0,10.45189571659682
40341,8068,1,1,0.45,3.5,7.391749503109875
40342,8068,2,0,0.65,0.5,6.210960202744873
40343,8068,3,0,0.85,2.0,7.649450474605098
40344,8068,4,0,0.5,2.8,1.9773540931118818
40345,8069,0,0,0.95,1.0,5.669169231476305
40346,8069,1,0,0.45,3.5,0.44840183887262836
40347,8069,2,0,0.65,0.5,4.2349710791669315
40348,8069,3,0,0.85,2.0,8.465748394185615
40349,8069,4,1,0.5,2.8,6.303211904072639
40350,8070,0,0,0.95,1.0,7.589478212242166
40351,8070,1,0,0.45,3.5,2.1872870404108364
40352,8070,2,0,0.65,0.5,4.595170886350406
40353,8070,3,1,0.85,2.0,8.570120556466843
40354,8070,4,0,0.5,2.8,4.542137317984366
40355,8071,0,0,0.95,1.0,5.094359535752925
40356,8071,1,1,0.45,3.5,1.5972059204972433
40357,8071,2,0,0.65,0.5,4.6339823870436145
40358,8071,3,0,0.85,2.0,8.740510212475552
40359,8071,4,0,0.5,2.8,7.279772417276801
40360,8072,0,0,0.95,1.0,5.996186817250173
40361,8072,1,0,0.45,3.5,6.9811002303003935
40362,8072,2,0,0.65,0.5,2.8796567024830173
40363,8072,3,1,0.85,2.0,1.9619085154029292
40364,8072,4,0,0.5,2.8,4.0780619295133285
40365,8073,0,0,0.95,1.0,3.913464446867162
40366,8073,1,0,0.45,3.5,7.88061144312439
40367,8073,2,0,0.65,0.5,3.982070160207901
40368,8073,3,1,0.85,2.0,2.3684866062811682
40369,8073,4,0,0.5,2.8,7.238685070145203
40370,8074,0,0,0.95,1.0,2.587280934533521
40371,8074,1,0,0.45,3.5,4.9229456724506315
40372,8074,2,0,0.65,0.5,1.7270026527942384
40373,8074,3,1,0.85,2.0,4.210662920683188
40374,8074,4,0,0.5,2.8,5.9389438195116835
40375,8075,0,0,0.95,1.0,6.928929757805401
40376,8075,1,1,0.45,3.5,0.9437767594534061
40377,8075,2,0,0.65,0.5,4.834805694486638
40378,8075,3,0,0.85,2.0,9.047650393068716
40379,8075,4,0,0.5,2.8,5.89411779813397
40380,8076,0,0,0.95,1.0,4.204883771987576
40381,8076,1,1,0.45,3.5,2.1494964562050796
40382,8076,2,0,0.65,0.5,4.128933495166067
40383,8076,3,0,0.85,2.0,8.091714812063655
40384,8076,4,0,0.5,2.8,7.2398298377160835
40385,8077,0,0,0.95,1.0,6.067958874698296
40386,8077,1,0,0.45,3.5,8.33413268558089
40387,8077,2,0,0.65,0.5,4.095122599990044
40388,8077,3,1,0.85,2.0,0.2868633769421983
40389,8077,4,0,0.5,2.8,5.720134029274893
40390,8078,0,1,0.95,1.0,4.402654238337078
40391,8078,1,0,0.45,3.5,2.5214782008564542
40392,8078,2,0,0.65,0.5,1.739400082610385
40393,8078,3,0,0.85,2.0,5.974376367234971
40394,8078,4,0,0.5,2.8,4.761056705440777
40395,8079,0,0,0.95,1.0,4.119390067928885
40396,8079,1,1,0.45,3.5,6.4844444567274016
40397,8079,2,0,0.65,0.5,2.3244628642095213
40398,8079,3,0,0.85,2.0,2.1813379613887283
40399,8079,4,0,0.5,2.8,5.462314590210557
40400,8080,0,0,0.95,1.0,4.462439485195592
40401,8080,1,1,0.45,3.5,2.2137267649837913
40402,8080,2,0,0.65,0.5,4.5331865005886804
40403,8080,3,0,0.85,2.0,8.496997911511647
40404,8080,4,0,0.5,2.8,7.562155350110588
40405,8081,0,0,0.95,1.0,4.529818847047632
40406,8081,1,0,0.45,3.5,4.5864573556025405
40407,8081,2,0,0.65,0.5,0.4336952639151163
40408,8081,3,0,0.85,2.0,3.916706791313865
40409,8081,4,1,0.5,2.8,3.982075385627056
40410,8082,0,0,0.95,1.0,5.67571362872115
40411,8082,1,1,0.45,3.5,1.4562804340720341
40412,8082,2,0,0.65,0.5,2.9906297895950718
40413,8082,3,0,0.85,2.0,7.194927405760665
40414,8082,4,0,0.5,2.8,4.655535187449014
40415,8083,0,0,0.95,1.0,7.163868025597791
40416,8083,1,0,0.45,3.5,7.645751870512117
40417,8083,2,0,0.65,0.5,3.7948949827226723
40418,8083,3,1,0.85,2.0,2.5189152812962736
40419,8083,4,0,0.5,2.8,3.671709516234232
40420,8084,0,0,0.95,1.0,10.86708679100438
40421,8084,1,1,0.45,3.5,7.733708157263505
40422,8084,2,0,0.65,0.5,6.62624563455691
40423,8084,3,0,0.85,2.0,8.000251280881429
40424,8084,4,0,0.5,2.8,2.3917957888889956
40425,8085,0,0,0.95,1.0,6.376368540844626
40426,8085,1,0,0.45,3.5,8.31536085433991
40427,8085,2,0,0.65,0.5,4.102231184354925
40428,8085,3,1,0.85,2.0,0.7151050565472612
40429,8085,4,0,0.5,2.8,5.385027911823205
40430,8086,0,0,0.95,1.0,3.6743286087366025
40431,8086,1,0,0.45,3.5,8.185485236201801
40432,8086,2,0,0.65,0.5,4.473988457595076
40433,8086,3,1,0.85,2.0,3.005158379405366
40434,8086,4,0,0.5,2.8,7.907746500262112
40435,8087,0,0,0.95,1.0,5.255660131074456
40436,8087,1,0,0.45,3.5,1.3873939504569375
40437,8087,2,0,0.65,0.5,2.869578891208869
40438,8087,3,1,0.85,2.0,7.109437674807941
40439,8087,4,0,0.5,2.8,4.984676781134105
40440,8088,0,0,0.95,1.0,6.022262198387637
40441,8088,1,0,0.45,3.5,6.357322787462774
40442,8088,2,0,0.65,0.5,2.4304539321053182
40443,8088,3,1,0.85,2.0,2.720047721673087
40444,8088,4,0,0.5,2.8,3.39802452110689
40445,8089,0,0,0.95,1.0,6.967535031297895
40446,8089,1,0,0.45,3.5,4.949063936660804
40447,8089,2,0,0.65,0.5,2.72626317793701
40448,8089,3,1,0.85,2.0,5.135346919302909
40449,8089,4,0,0.5,2.8,1.5226547272402406
40450,8090,0,1,0.95,1.0,3.1520728045976703
40451,8090,1,0,0.45,3.5,3.7923144623389993
40452,8090,2,0,0.65,0.5,4.752661437200386
40453,8090,3,0,0.85,2.0,8.17275550178994
40454,8090,4,0,0.5,2.8,8.440380234789131
40455,8091,0,0,0.95,1.0,5.6116984620452985
40456,8091,1,1,0.45,3.5,1.6599166189579482
40457,8091,2,0,0.65,0.5,5.137785439745947
40458,8091,3,0,0.85,2.0,9.275686242420996
40459,8091,4,0,0.5,2.8,7.569842721008762
40460,8092,0,0,0.95,1.0,5.155082136256751
40461,8092,1,0,0.45,3.5,1.360039763103604
40462,8092,2,0,0.65,0.5,4.484663432793254
40463,8092,3,1,0.85,2.0,8.624076997200515
40464,8092,4,0,0.5,2.8,7.046242997464144
40465,8093,0,0,0.95,1.0,8.324950633963677
40466,8093,1,0,0.45,3.5,6.828747842281383
40467,8093,2,0,0.65,0.5,4.1882332701767755
40468,8093,3,1,0.85,2.0,4.944774894509217
40469,8093,4,0,0.5,2.8,1.3333389639919175
40470,8094,0,0,0.95,1.0,6.112795875883636
40471,8094,1,0,0.45,3.5,9.62173380145665
40472,8094,2,0,0.65,0.5,5.438333437140953
40473,8094,3,1,0.85,2.0,1.6041134002798105
40474,8094,4,0,0.5,2.8,7.601622703530522
40475,8095,0,0,0.95,1.0,0.383780874834038
40476,8095,1,0,0.45,3.5,5.641736056804975
40477,8095,2,0,0.65,0.5,3.8971400573178405
40478,8095,3,1,0.85,2.0,5.877602871753863
40479,8095,4,0,0.5,2.8,8.13806570954144
40480,8096,0,0,0.95,1.0,6.133313489364612
40481,8096,1,1,0.45,3.5,1.0119851365906967
40482,8096,2,0,0.65,0.5,3.6409019730728605
40483,8096,3,0,0.85,2.0,7.841442497294182
40484,8096,4,0,0.5,2.8,4.989468909235709
40485,8097,0,0,0.95,1.0,3.4790828630186623
40486,8097,1,1,0.45,3.5,7.519067406527712
40487,8097,2,0,0.65,0.5,3.725039449415906
40488,8097,3,0,0.85,2.0,2.686161412778866
40489,8097,4,0,0.5,2.8,7.186641790966027
40490,8098,0,0,0.95,1.0,3.052669047173343
40491,8098,1,1,0.45,3.5,3.779768920018657
40492,8098,2,0,0.65,0.5,4.640641445596725
40493,8098,3,0,0.85,2.0,8.048878988060457
40494,8098,4,0,0.5,2.8,8.351785302652956
40495,8099,0,1,0.95,1.0,3.390449163626118
40496,8099,1,0,0.45,3.5,5.913618796602682
40497,8099,2,0,0.65,0.5,1.9693010903755337
40498,8099,3,0,0.85,2.0,2.964018606145376
40499,8099,4,0,0.5,2.8,5.679889791006115
40500,8100,0,0,0.95,1.0,8.138903461090589
40501,8100,1,0,0.45,3.5,4.168117175243982
40502,8100,2,0,0.65,0.5,4.200077619605947
40503,8100,3,1,0.85,2.0,7.342213782972112
40504,8100,4,0,0.5,2.8,2.2448952030055143
40505,8101,0,0,0.95,1.0,7.285682005455456
40506,8101,1,0,0.45,3.5,9.270540407760517
40507,8101,2,0,0.65,0.5,5.0819405538268265
40508,8101,3,1,0.85,2.0,1.3074097037038057
40509,8101,4,0,0.5,2.8,5.879717450748972
40510,8102,0,0,0.95,1.0,8.077585444821404
40511,8102,1,1,0.45,3.5,3.195904322369216
40512,8102,2,0,0.65,0.5,4.5916711780290544
40513,8102,3,0,0.85,2.0,8.24336605862843
40514,8102,4,0,0.5,2.8,3.5943708484093366
40515,8103,0,1,0.95,1.0,2.0193190399245777
40516,8103,1,0,0.45,3.5,4.8412946349020824
40517,8103,2,0,0.65,0.5,4.750333951315697
40518,8103,3,0,0.85,2.0,7.595604752494268
40519,8103,4,0,0.5,2.8,8.778023462775847
40520,8104,0,0,0.95,1.0,6.018566217766419
40521,8104,1,0,0.45,3.5,9.661763266166771
40522,8104,2,0,0.65,0.5,5.500411671335114
40523,8104,3,1,0.85,2.0,1.777466651408546
40524,8104,4,0,0.5,2.8,7.764400671699002
40525,8105,0,1,0.95,1.0,1.3930356294209665
40526,8105,1,0,0.45,3.5,5.494816862381821
40527,8105,2,0,0.65,0.5,4.844905152719471
40528,8105,3,0,0.85,2.0,7.263139784320536
40529,8105,4,0,0.5,2.8,9.000314639658944
40530,8106,0,0,0.95,1.0,3.147108041699718
40531,8106,1,1,0.45,3.5,3.363224430723964
40532,8106,2,0,0.65,0.5,4.26416382849018
40533,8106,3,0,0.85,2.0,7.813763993171891
40534,8106,4,0,0.5,2.8,7.903283955817165
40535,8107,0,0,0.95,1.0,4.81238146432309
40536,8107,1,0,0.45,3.5,6.841875479246796
40537,8107,2,0,0.65,0.5,2.6035778095187063
40538,8107,3,1,0.85,2.0,1.6570982912663574
40539,8107,4,0,0.5,2.8,5.137919760202178
40540,8108,0,0,0.95,1.0,7.187290276103716
40541,8108,1,0,0.45,3.5,9.088033751200033
40542,8108,2,0,0.65,0.5,4.906671779062334
40543,8108,3,0,0.85,2.0,1.2483983466596433
40544,8108,4,1,0.5,2.8,5.700325813663498
40545,8109,0,0,0.95,1.0,8.491005586387601
40546,8109,1,0,0.45,3.5,8.226153429018765
40547,8109,2,0,0.65,0.5,4.808229770238559
40548,8109,3,1,0.85,2.0,3.81687657765607
40549,8109,4,0,0.5,2.8,3.18448915506887
40550,8110,0,0,0.95,1.0,7.249379128940461
40551,8110,1,0,0.45,3.5,8.880032132010548
40552,8110,2,0,0.65,0.5,4.741214956363925
40553,8110,3,1,0.85,2.0,1.4502647549182688
40554,8110,4,0,0.5,2.8,5.329609814027701
40555,8111,0,0,0.95,1.0,2.774841661183502
40556,8111,1,1,0.45,3.5,3.8759290673665503
40557,8111,2,0,0.65,0.5,1.70283342255572
40558,8111,3,0,0.85,2.0,5.1745972978279875
40559,8111,4,0,0.5,2.8,5.839480891766496
40560,8112,0,0,0.95,1.0,8.637540860433157
40561,8112,1,0,0.45,3.5,4.585722099196552
40562,8112,2,0,0.65,0.5,4.663175274380074
40563,8112,3,0,0.85,2.0,7.646015963109137
40564,8112,4,1,0.5,2.8,2.209817902798104
40565,8113,0,0,0.95,1.0,8.983897038013021
40566,8113,1,0,0.45,3.5,6.510254565394145
40567,8113,2,0,0.65,0.5,4.743702644362579
40568,8113,3,1,0.85,2.0,6.214661298094188
40569,8113,4,0,0.5,2.8,0.5431607189828217
40570,8114,0,0,0.95,1.0,1.230949106216906
40571,8114,1,1,0.45,3.5,5.427632676292245
40572,8114,2,0,0.65,0.5,4.6559442960053445
40573,8114,3,0,0.85,2.0,7.063741084316022
40574,8114,4,0,0.5,2.8,8.822720604944553
40575,8115,0,0,0.95,1.0,4.953848063691379
40576,8115,1,1,0.45,3.5,1.3446598605439255
40577,8115,2,0,0.65,0.5,2.929587674573412
40578,8115,3,0,0.85,2.0,7.166369914082505
40579,8115,4,0,0.5,2.8,5.350173571753171
40580,8116,0,0,0.95,1.0,0.6363395020222866
40581,8116,1,0,0.45,3.5,5.5457993596094495
40582,8116,2,0,0.65,0.5,3.6071401300253596
40583,8116,3,1,0.85,2.0,5.591692883039461
40584,8116,4,0,0.5,2.8,7.849712852929383
40585,8117,0,0,0.95,1.0,2.2578269588070734
40586,8117,1,0,0.45,3.5,4.227366247264649
40587,8117,2,0,0.65,0.5,2.1235841707247785
40588,8117,3,1,0.85,2.0,5.210431275028324
40589,8117,4,0,0.5,2.8,6.318341308000834
40590,8118,0,0,0.95,1.0,1.132028463898868
40591,8118,1,0,0.45,3.5,5.811084167149815
40592,8118,2,0,0.65,0.5,3.3111849709224956
40593,8118,3,1,0.85,2.0,4.9152001612982925
40594,8118,4,0,0.5,2.8,7.526380496643044
40595,8119,0,0,0.95,1.0,3.0304308779903595
40596,8119,1,1,0.45,3.5,4.075530466864373
40597,8119,2,0,0.65,0.5,4.913623691087329
40598,8119,3,0,0.85,2.0,8.226630353242427
40599,8119,4,0,0.5,2.8,8.666249722281947
40600,8120,0,0,0.95,1.0,3.5317980557632107
40601,8120,1,1,0.45,3.5,2.543613460853746
40602,8120,2,0,0.65,0.5,3.50649252325824
40603,8120,3,0,0.85,2.0,7.356698321468368
40604,8120,4,0,0.5,2.8,6.936669382682087
40605,8121,0,0,0.95,1.0,8.094072975294333
40606,8121,1,0,0.45,3.5,8.123425478574692
40607,8121,2,0,0.65,0.5,4.533463397634939
40608,8121,3,0,0.85,2.0,3.3338475144245865
40609,8121,4,1,0.5,2.8,3.404491654564808
40610,8122,0,0,0.95,1.0,6.372666748513246
40611,8122,1,0,0.45,3.5,9.63620573540535
40612,8122,2,0,0.65,0.5,5.419448956187439
40613,8122,3,1,0.85,2.0,1.3727319484820368
40614,8122,4,0,0.5,2.8,7.357307421185813
40615,8123,0,0,0.95,1.0,5.884807243322058
40616,8123,1,0,0.45,3.5,6.731951145958497
40617,8123,2,0,0.65,0.5,2.648077299903293
40618,8123,3,1,0.85,2.0,2.1692073531486806
40619,8123,4,0,0.5,2.8,3.9234768358524144
40620,8124,0,1,0.95,1.0,7.499713290650129
40621,8124,1,0,0.45,3.5,3.940182048337225
40622,8124,2,0,0.65,0.5,3.5160201796947304
40623,8124,3,0,0.85,2.0,6.723076768415053
40624,8124,4,0,0.5,2.8,2.1163875746391407
40625,8125,0,0,0.95,1.0,7.873132631831722
40626,8125,1,0,0.45,3.5,7.319292077700728
40627,8125,2,0,0.65,0.5,4.010687567031101
40628,8125,3,1,0.85,2.0,3.8208890329323957
40629,8125,4,0,0.5,2.8,2.4869684522048527
40630,8126,0,1,0.95,1.0,2.2420607922749083
40631,8126,1,0,0.45,3.5,6.7063722607767255
40632,8126,2,0,0.65,0.5,3.419712337997246
40633,8126,3,0,0.85,2.0,3.796503134357413
40634,8126,4,0,0.5,2.8,7.373060989375091
40635,8127,0,0,0.95,1.0,3.7920039237215506
40636,8127,1,1,0.45,3.5,2.3168077804046145
40637,8127,2,0,0.65,0.5,3.6347377571571617
40638,8127,3,0,0.85,2.0,7.553478591699614
40639,8127,4,0,0.5,2.8,6.9313305626761235
40640,8128,0,0,0.95,1.0,1.9286856175954823
40641,8128,1,1,0.45,3.5,7.0713065014793015
40642,8128,2,0,0.65,0.5,6.101529654648246
40643,8128,3,0,0.85,2.0,7.775213991604377
40644,8128,4,0,0.5,2.8,10.331384226790922
40645,8129,0,0,0.95,1.0,7.989190457893808
40646,8129,1,1,0.45,3.5,2.8644805797364556
40647,8129,2,0,0.65,0.5,4.680247776045316
40648,8129,3,0,0.85,2.0,8.46192587409432
40649,8129,4,0,0.5,2.8,3.9977836757199308
40650,8130,0,0,0.95,1.0,5.150508668720651
40651,8130,1,0,0.45,3.5,8.279903787057451
40652,8130,2,0,0.65,0.5,4.097145782263604
40653,8130,3,0,0.85,2.0,1.0081668509292312
40654,8130,4,1,0.5,2.8,6.560904478475076
40655,8131,0,0,0.95,1.0,1.12800094763067
40656,8131,1,1,0.45,3.5,5.383340087074045
40657,8131,2,0,0.65,0.5,4.525019521141731
40658,8131,3,0,0.85,2.0,6.926128272009484
40659,8131,4,0,0.5,2.8,8.699380276523828
40660,8132,0,0,0.95,1.0,4.827808979128887
40661,8132,1,0,0.45,3.5,2.102232703422377
40662,8132,2,0,0.65,0.5,4.809527357963953
40663,8132,3,0,0.85,2.0,8.822909070973637
40664,8132,4,1,0.5,2.8,7.678239855269561
40665,8133,0,0,0.95,1.0,1.004760583577244
40666,8133,1,0,0.45,3.5,6.721489046097036
40667,8133,2,0,0.65,0.5,4.319711896531713
40668,8133,3,1,0.85,2.0,5.3048474757784305
40669,8133,4,0,0.5,2.8,8.503545020035158
40670,8134,0,0,0.95,1.0,5.621217698305854
40671,8134,1,0,0.45,3.5,7.380568978442547
40672,8134,2,0,0.65,0.5,3.1548020792730895
40673,8134,3,1,0.85,2.0,1.1969769727205088
40674,8134,4,0,0.5,2.8,4.9302600242811385
40675,8135,0,0,0.95,1.0,7.728637855098311
40676,8135,1,1,0.45,3.5,2.0610108452747804
40677,8135,2,0,0.65,0.5,4.9369248783387745
40678,8135,3,0,0.85,2.0,8.97210615209051
40679,8135,4,0,0.5,2.8,5.001460927915164
40680,8136,0,0,0.95,1.0,7.833220170456196
40681,8136,1,0,0.45,3.5,4.685854295881087
40682,8136,2,0,0.65,0.5,3.6870944292889445
40683,8136,3,1,0.85,2.0,6.421222638934108
40684,8136,4,0,0.5,2.8,1.352772124988295
40685,8137,0,0,0.95,1.0,6.16427079458857
40686,8137,1,0,0.45,3.5,7.1068990053891365
40687,8137,2,0,0.65,0.5,3.0301695525266803
40688,8137,3,1,0.85,2.0,1.9636296904758765
40689,8137,4,0,0.5,2.8,4.045444426154176
40690,8138,0,0,0.95,1.0,7.87806750138998
40691,8138,1,1,0.45,3.5,6.27806137489994
40692,8138,2,0,0.65,0.5,3.6968607389181236
40693,8138,3,0,0.85,2.0,4.8907569985532895
40694,8138,4,0,0.5,2.8,1.1267702025930337
40695,8139,0,0,0.95,1.0,7.549238991085436
40696,8139,1,1,0.45,3.5,1.8844095220347308
40697,8139,2,0,0.65,0.5,6.121115196404927
40698,8139,3,0,0.85,2.0,10.362678381990994
40699,8139,4,0,0.5,2.8,7.344732340309892
40700,8140,0,1,0.95,1.0,1.053255078057391
40701,8140,1,0,0.45,3.5,7.014293046325618
40702,8140,2,0,0.65,0.5,4.828457585437097
40703,8140,3,0,0.85,2.0,5.781669168068869
40704,8140,4,0,0.5,2.8,9.028768412650555
40705,8141,0,0,0.95,1.0,7.473649523166602
40706,8141,1,0,0.45,3.5,1.512298967825354
40707,8141,2,0,0.65,0.5,5.176592904731292
40708,8141,3,0,0.85,2.0,9.343831121897649
40709,8141,4,1,0.5,2.8,5.808510222724958
40710,8142,0,0,0.95,1.0,1.2477512129491073
40711,8142,1,1,0.45,3.5,6.799790577578474
40712,8142,2,0,0.65,0.5,5.476960970697763
40713,8142,3,0,0.85,2.0,7.053867807817791
40714,8142,4,0,0.5,2.8,9.71788659430008
40715,8143,0,0,0.95,1.0,9.370107073755534
40716,8143,1,1,0.45,3.5,5.970931142413229
40717,8143,2,0,0.65,0.5,5.178940068296085
40718,8143,3,0,0.85,2.0,7.347844701309709
40719,8143,4,0,0.5,2.8,1.3579152728951118
40720,8144,0,0,0.95,1.0,4.644172171800118
40721,8144,1,0,0.45,3.5,7.3112517707610545
40722,8144,2,0,0.65,0.5,3.1180700754469743
40723,8144,3,1,0.85,2.0,1.4107868497186742
40724,8144,4,0,0.5,2.8,5.820342501045206
40725,8145,0,0,0.95,1.0,6.539122673489357
40726,8145,1,0,0.45,3.5,4.487529403686529
40727,8145,2,0,0.65,0.5,2.3168778022398184
40728,8145,3,0,0.85,2.0,5.157317650879384
40729,8145,4,1,0.5,2.8,1.9939208013561225
40730,8146,0,0,0.95,1.0,1.8014339343070331
40731,8146,1,0,0.45,3.5,4.682140862589771
40732,8146,2,0,0.65,0.5,4.364586713846678
40733,8146,3,1,0.85,2.0,7.223350421254738
40734,8146,4,0,0.5,2.8,8.417485975378929
40735,8147,0,0,0.95,1.0,5.3612006694760055
40736,8147,1,0,0.45,3.5,9.021740942090695
40737,8147,2,0,0.65,0.5,4.898549706558736
40738,8147,3,1,0.85,2.0,1.6123798650001335
40739,8147,4,0,0.5,2.8,7.432974225494353
40740,8148,0,0,0.95,1.0,8.904449351422711
40741,8148,1,1,0.45,3.5,5.353511873857276
40742,8148,2,0,0.65,0.5,4.764189309437303
40743,8148,3,0,0.85,2.0,7.261880622041549
40744,8148,4,0,0.5,2.8,1.4511310417260914
40745,8149,0,0,0.95,1.0,8.034459495200263
40746,8149,1,0,0.45,3.5,4.878924151655899
40747,8149,2,0,0.65,0.5,3.873128227434515
40748,8149,3,1,0.85,2.0,6.496025219677709
40749,8149,4,0,0.5,2.8,1.2040370228055286
40750,8150,0,0,0.95,1.0,1.1841405570443813
40751,8150,1,0,0.45,3.5,6.863488336008251
40752,8150,2,0,0.65,0.5,4.366389107249945
40753,8150,3,1,0.85,2.0,5.198387782120591
40754,8150,4,0,0.5,2.8,8.528101712162242
40755,8151,0,1,0.95,1.0,2.538731530020456
40756,8151,1,0,0.45,3.5,3.8156637478710156
40757,8151,2,0,0.65,0.5,4.078695931695266
40758,8151,3,0,0.85,2.0,7.396771672130885
40759,8151,4,0,0.5,2.8,7.926308297368644
40760,8152,0,1,0.95,1.0,1.8543715351400956
40761,8152,1,0,0.45,3.5,7.768199239768852
40762,8152,2,0,0.65,0.5,5.975201088369435
40763,8152,3,0,0.85,2.0,6.860112000846429
40764,8152,4,0,0.5,2.8,10.196438706850776
40765,8153,0,0,0.95,1.0,7.070743442338594
40766,8153,1,0,0.45,3.5,8.71416887395542
40767,8153,2,0,0.65,0.5,4.565170223325708
40768,8153,3,0,0.85,2.0,1.3209160352065947
40769,8153,4,1,0.5,2.8,5.261762585722123
40770,8154,0,0,0.95,1.0,4.38844843989053
40771,8154,1,0,0.45,3.5,2.763502324343013
40772,8154,2,0,0.65,0.5,4.968740380582103
40773,8154,3,1,0.85,2.0,8.817018591485736
40774,8154,4,0,0.5,2.8,8.131314913940841
40775,8155,0,0,0.95,1.0,7.701337906563506
40776,8155,1,0,0.45,3.5,8.949021029863012
40777,8155,2,0,0.65,0.5,4.911332522724675
40778,8155,3,1,0.85,2.0,2.0389695693206895
40779,8155,4,0,0.5,2.8,4.993172212779595
40780,8156,0,0,0.95,1.0,7.658028531479082
40781,8156,1,0,0.45,3.5,9.282644414594397
40782,8156,2,0,0.65,0.5,5.162772865365795
40783,8156,3,0,0.85,2.0,1.7722753710736205
40784,8156,4,1,0.5,2.8,5.537422354287871
40785,8157,0,0,0.95,1.0,2.202574119229976
40786,8157,1,0,0.45,3.5,7.527505394573789
40787,8157,2,0,0.65,0.5,4.490831872923394
40788,8157,3,1,0.85,2.0,4.435290786001722
40789,8157,4,0,0.5,2.8,8.454809818737946
40790,8158,0,0,0.95,1.0,10.848480281756718
40791,8158,1,1,0.45,3.5,7.699144319522744
40792,8158,2,0,0.65,0.5,6.608190650348642
40793,8158,3,0,0.85,2.0,8.003720640419122
40794,8158,4,0,0.5,2.8,2.3763086750348927
40795,8159,0,1,0.95,1.0,2.0891550921449586
40796,8159,1,0,0.45,3.5,7.851961238203276
40797,8159,2,0,0.65,0.5,6.295137184593109
40798,8159,3,0,0.85,2.0,7.321489538300727
40799,8159,4,0,0.5,2.8,10.530571463441976
40800,8160,0,0,0.95,1.0,1.253110470948806
40801,8160,1,1,0.45,3.5,7.230816611411787
40802,8160,2,0,0.65,0.5,5.037632968269081
40803,8160,3,0,0.85,2.0,5.871182417376799
40804,8160,4,0,0.5,2.8,9.22958319717535
40805,8161,0,0,0.95,1.0,2.4507841729446653
40806,8161,1,1,0.45,3.5,3.591445297503142
40807,8161,2,0,0.65,0.5,2.7114707712110775
40808,8161,3,0,0.85,2.0,6.14863140554925
40809,8161,4,0,0.5,2.8,6.6856416613447
40810,8162,0,0,0.95,1.0,2.9085490905859768
40811,8162,1,0,0.45,3.5,4.858398104785816
40812,8162,2,1,0.65,0.5,1.427826838968759
40813,8162,3,0,0.85,2.0,4.058737096631492
40814,8162,4,0,0.5,2.8,5.622963733816049
40815,8163,0,0,0.95,1.0,2.6393066005122714
40816,8163,1,1,0.45,3.5,4.524657611703066
40817,8163,2,0,0.65,0.5,4.986739375481409
40818,8163,3,0,0.85,2.0,8.078527879187577
40819,8163,4,0,0.5,2.8,8.875201398641373
40820,8164,0,0,0.95,1.0,1.6435355526653441
40821,8164,1,1,0.45,3.5,4.357038682885066
40822,8164,2,0,0.65,0.5,3.326351334325727
40823,8164,3,0,0.85,2.0,6.2566317068039305
40824,8164,4,0,0.5,2.8,7.444999481925175
40825,8165,0,0,0.95,1.0,3.4727702611186126
40826,8165,1,0,0.45,3.5,6.7214137810123376
40827,8165,2,0,0.65,0.5,2.7985816752431436
40828,8165,3,1,0.85,2.0,2.546903133303439
40829,8165,4,0,0.5,2.8,6.293169749776626
40830,8166,0,0,0.95,1.0,7.4754808691337145
40831,8166,1,0,0.45,3.5,9.523337276396491
40832,8166,2,0,0.65,0.5,5.332863909273591
40833,8166,3,1,0.85,2.0,1.478148189344585
40834,8166,4,0,0.5,2.8,6.082438715258993
40835,8167,0,0,0.95,1.0,4.823385894787646
40836,8167,1,0,0.45,3.5,7.540846397872743
40837,8167,2,0,0.65,0.5,3.3390562028288517
40838,8167,3,1,0.85,2.0,1.1975926916065156
40839,8167,4,0,0.5,2.8,5.918913849792312
40840,8168,0,0,0.95,1.0,9.985513875225147
40841,8168,1,1,0.45,3.5,6.995191384421223
40842,8168,2,0,0.65,0.5,5.745081512114813
40843,8168,3,0,0.85,2.0,7.285548754692807
40844,8168,4,0,0.5,2.8,1.5170483872879268
40845,8169,0,0,0.95,1.0,6.734365846487502
40846,8169,1,0,0.45,3.5,6.356089521325384
40847,8169,2,0,0.65,0.5,2.835827369665311
40848,8169,3,1,0.85,2.0,3.418180764380873
40849,8169,4,0,0.5,2.8,2.5946387777007454
40850,8170,0,1,0.95,1.0,7.474822836497462
40851,8170,1,0,0.45,3.5,2.2411787218442036
40852,8170,2,0,0.65,0.5,6.454393288153158
40853,8170,3,0,0.85,2.0,10.690907509330808
40854,8170,4,0,0.5,2.8,7.965262644714806
40855,8171,0,0,0.95,1.0,9.0614574948721
40856,8171,1,0,0.45,3.5,8.145991447683594
40857,8171,2,0,0.65,0.5,5.139803277834689
40858,8171,3,1,0.85,2.0,4.7410946841363755
40859,8171,4,0,0.5,2.8,2.5932881710883375
40860,8172,0,0,0.95,1.0,5.956679964342621
40861,8172,1,1,0.45,3.5,1.2200496283511668
40862,8172,2,0,0.65,0.5,3.3517239809522006
40863,8172,3,0,0.85,2.0,7.548482376831803
40864,8172,4,0,0.5,2.8,4.794379114273225
40865,8173,0,0,0.95,1.0,3.310832189837036
40866,8173,1,1,0.45,3.5,3.561796492039955
40867,8173,2,0,0.65,0.5,4.676528011396133
40868,8173,3,0,0.85,2.0,8.188616136566496
40869,8173,4,0,0.5,2.8,8.293263452554987
